"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
67196,9/30/2016 0:00:00,21417,"PARK CITY",3150,7/31/2012 0:00:00,7500,"Other","Wisconsin Credit Union Grant","Program Grant"
67196,9/30/2016 0:00:00,21417,"PARK CITY",3790,7/30/2013 0:00:00,7000,"Other","WI CU Foundation","Program Grant"
67226,9/30/2016 0:00:00,21447,"CREDIT UNION OF THE ROCKIES",4016,9/1/2014 0:00:00,1000,"Other","Filene Institute","Program Grant"
67240,9/30/2016 0:00:00,23535,"NORTHWOODS COMMUNITY",823,7/11/2011 0:00:00,4100,"NCUA Technical Assistance Program",,"Not Collected"
67240,9/30/2016 0:00:00,23535,"NORTHWOODS COMMUNITY",2205,8/15/2012 0:00:00,8000,"Other","The Office of Small Credit Union Initiatives","Not Collected"
67240,9/30/2016 0:00:00,23535,"NORTHWOODS COMMUNITY",3446,8/27/2013 0:00:00,6600,"Other","The Office of Small Credit Union Initiatives","Program Grant"
67240,9/30/2016 0:00:00,23535,"NORTHWOODS COMMUNITY",4478,4/2/2015 0:00:00,3000,"Other","NCUA OSCUI","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",414,6/30/2009 0:00:00,2000000,"Community Development Financial Institutions Fund",,"Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",415,9/30/2010 0:00:00,750000,"Community Development Financial Institutions Fund",,"Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",1483,7/6/2012 0:00:00,1230,"Other","Opportunity Finance Network","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",1484,6/1/2012 0:00:00,100000,"Other","FHLBB","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",1485,10/14/2011 0:00:00,7500,"Other","Yackel Foundation","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",1486,10/14/2011 0:00:00,15000,"Other","Atlantic Philanthropies","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",1487,10/1/2011 0:00:00,102925,"National Federation of Community Development CUs",,"Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",2699,8/6/2012 0:00:00,1453806,"Community Development Financial Institutions Fund",,"Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3130,10/1/2012 0:00:00,34500,"Other","Opportunity Finance Network","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3219,3/25/2013 0:00:00,150000,"Other","FHLBB","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3220,12/28/2012 0:00:00,7000,"Other","Fanny Allen Foundation","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3359,7/8/2013 0:00:00,29000,"Other","HUD","Not Collected"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3494,9/30/2013 0:00:00,1347000,"Community Development Financial Institutions Fund",,"Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3727,3/24/2014 0:00:00,150000,"Other","FHLBB","Pass Through"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3734,3/19/2014 0:00:00,10450,"Other","VNADV","Pass Through"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3735,3/19/2014 0:00:00,7620,"Other","VNADV","Pass Through"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3736,10/30/2013 0:00:00,13267,"Other","VRRP","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3903,6/23/2014 0:00:00,27000,"National Federation of Community Development CUs",,"Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",3904,6/1/2014 0:00:00,300000,"Other","State of Vermont PSB","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",4091,8/27/2014 0:00:00,2000000,"Community Development Financial Institutions Fund",,"Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",4395,3/18/2015 0:00:00,4500,"Other","HUD","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",4396,2/1/2015 0:00:00,110000,"Other","FHLBB","Pass Through"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",4397,1/26/2015 0:00:00,2500,"Other","North Country Federal Credit Union","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",4669,9/10/2015 0:00:00,1653000,"Community Development Financial Institutions Fund",,"Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",4670,7/31/2015 0:00:00,36000,"Other","HUD","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",4671,1/30/2015 0:00:00,13268,"Other","VRRP","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",5098,4/27/2016 0:00:00,13268,"Other","VRRP","Program Grant"
67251,9/30/2016 0:00:00,23835,"OPPORTUNITIES",5099,3/9/2016 0:00:00,150000,"Other","FHLB","Pass Through"
67252,9/30/2016 0:00:00,6466,"ALABAMA TEACHERS",5343,7/25/2016 0:00:00,7000,"Other","The Office of Small Credit Union Initiatives","Program Grant"
67269,9/30/2016 0:00:00,21685,"RHODE ISLAND",413,1/24/2011 0:00:00,5138,"Other","RI Department of Labor and Training","Not Collected"
67269,9/30/2016 0:00:00,21685,"RHODE ISLAND",1007,3/13/2012 0:00:00,3000,"Other","Credit Union Association of RI","Not Collected"
67278,9/30/2016 0:00:00,21676,"PAWTUCKET",4897,12/4/2015 0:00:00,1363,"Other","State of RI & Providence Plantations","Program Grant"
67278,9/30/2016 0:00:00,21676,"PAWTUCKET",5064,3/8/2016 0:00:00,4800,"Other","State of RI & Providence Plantations","Program Grant"
67278,9/30/2016 0:00:00,21676,"PAWTUCKET",5155,6/1/2016 0:00:00,5223,"Other","State of RI & Providence Plantations","Program Grant"
67278,9/30/2016 0:00:00,21676,"PAWTUCKET",5455,8/26/2016 0:00:00,4242,"Other","State of RI & Providence Plantations","Program Grant"
67316,9/30/2016 0:00:00,22530,"ALIVE",4765,7/29/2015 0:00:00,7500,"Other","Office of Small Credit Union Initiatives","Program Grant"
67323,9/30/2016 0:00:00,22488,"CITY-COUNTY EMPLOYEES",4449,6/5/2015 0:00:00,1200,"National Credit Union Foundation",,"Program Grant"
67347,9/30/2016 0:00:00,22496,"BRIGHTSTAR",3836,8/7/2013 0:00:00,20000,"National Credit Union Foundation",,"Program Grant"
67371,9/30/2016 0:00:00,21713,"CORE",3528,9/13/2013 0:00:00,2000,"NCUA Technical Assistance Program",,"Program Grant"
67371,9/30/2016 0:00:00,21713,"CORE",4738,9/16/2015 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
67371,9/30/2016 0:00:00,21713,"CORE",5176,4/7/2016 0:00:00,1995,"NCUA Technical Assistance Program",,"Program Grant"
67408,9/30/2016 0:00:00,22717,"FEDSTAR",4828,9/1/2015 0:00:00,5000,"NCUA Technical Assistance Program",,"Program Grant"
67427,9/30/2016 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",888,9/30/2011 0:00:00,5000,"Association of Credit Union Leagues",,"Not Collected"
67427,9/30/2016 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",3157,11/30/2012 0:00:00,5000,"Other","Shell FCU - donation night drop box","Not Collected"
67427,9/30/2016 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",3158,11/16/2012 0:00:00,2000,"Association of Credit Union Leagues",,"Not Collected"
67427,9/30/2016 0:00:00,22689,"GALVESTON GOVERNMENT EMPLOYEES",4997,4/2/2015 0:00:00,4000,"National Credit Union Foundation",,"Program Grant"
67431,9/30/2016 0:00:00,22558,"CALHOUN-LIBERTY EMPLOYEES",4202,11/21/2014 0:00:00,1056,"Other","NCUA OSCUI","Pass Through"
67431,9/30/2016 0:00:00,22558,"CALHOUN-LIBERTY EMPLOYEES",4203,7/25/2014 0:00:00,1200,"Other","LSCU","Pass Through"
67431,9/30/2016 0:00:00,22558,"CALHOUN-LIBERTY EMPLOYEES",4511,5/1/2015 0:00:00,3000,"Other","NCUA","Pass Through"
67441,9/30/2016 0:00:00,23007,"CAPROCK SANTA FE",3343,6/5/2013 0:00:00,1280,"National Credit Union Foundation",,"Not Collected"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",3288,4/30/2013 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",3606,11/25/2013 0:00:00,900,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",3848,6/23/2014 0:00:00,1285,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",4073,7/2/2014 0:00:00,1000,"Other","Houston Chapter of Credit Unions","Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",4378,1/23/2015 0:00:00,1000,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",4416,6/22/2015 0:00:00,1250,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",4417,6/15/2015 0:00:00,1719,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",4720,7/10/2015 0:00:00,250,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",4721,7/1/2015 0:00:00,1250,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",5114,6/16/2016 0:00:00,1701,"Association of Credit Union Leagues",,"Program Grant"
67477,9/30/2016 0:00:00,22694,"SHARED RESOURCES",5380,7/25/2016 0:00:00,1250,"Association of Credit Union Leagues",,"Program Grant"
67483,9/30/2016 0:00:00,22934,"1ST UNIVERSITY",3814,2/20/2014 0:00:00,1500,"Other","Cornerstone CCF","Program Grant"
67483,9/30/2016 0:00:00,22934,"1ST UNIVERSITY",5191,6/7/2016 0:00:00,1602,"Other","Cornerstone CU League","Program Grant"
67483,9/30/2016 0:00:00,22934,"1ST UNIVERSITY",5420,7/25/2016 0:00:00,3000,"Other","OSCUI","Program Grant"
67485,9/30/2016 0:00:00,22883,"CORPUS CHRISTI S.P.",817,3/14/2011 0:00:00,1000,"Other","Texas Credit Union Foundation","Not Collected"
67485,9/30/2016 0:00:00,22883,"CORPUS CHRISTI S.P.",1856,2/22/2012 0:00:00,1000,"Other","Texas Credit Union Foundation","Not Collected"
67485,9/30/2016 0:00:00,22883,"CORPUS CHRISTI S.P.",3383,9/17/2013 0:00:00,1000,"Other","Texas Credit Union Foundation","Program Grant"
67485,9/30/2016 0:00:00,22883,"CORPUS CHRISTI S.P.",3688,2/20/2014 0:00:00,750,"Other","Texas Credit Union Foundation","Program Grant"
67485,9/30/2016 0:00:00,22883,"CORPUS CHRISTI S.P.",4263,2/19/2015 0:00:00,1000,"Other","Cornerstone Credit Union Foundation","Program Grant"
67485,9/30/2016 0:00:00,22883,"CORPUS CHRISTI S.P.",5132,4/15/2016 0:00:00,1500,"Cuna",,"Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",814,2/17/2010 0:00:00,1500,"Other","Texas Credit Union League","Not Collected"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",815,10/1/2010 0:00:00,1350,"Other","Community Investment Fund-TCUF","Not Collected"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",816,2/10/2011 0:00:00,500,"Other","TCUL Community Investment Fund","Not Collected"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",899,6/28/2012 0:00:00,1000,"Other","Community Investment Fund","Not Collected"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",3172,2/21/2013 0:00:00,1000,"Other","Texas Credit Union Foundation","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",3173,1/31/2013 0:00:00,500,"Other","Texas Credit Union Foundation","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",3952,6/19/2014 0:00:00,750,"Other","Cornerstone Credit Union League","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",3953,2/20/2014 0:00:00,1000,"Other","Cornerstone Credit Union League","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",4257,2/12/2015 0:00:00,500,"Other","Cornerstone Credit Union League","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",4260,2/19/2015 0:00:00,1000,"Other","Cornerstone Credit Union League","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",4626,7/17/2015 0:00:00,1000,"Other","Cornerstone Credit Union League","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",4989,2/22/2016 0:00:00,1500,"Other","Cornerston Credit Union League","Program Grant"
67489,9/30/2016 0:00:00,22868,"ANGELINA FEDERAL EMPLOYEES",5096,4/15/2016 0:00:00,1250,"Other","Cornerstone Credit Union League","Program Grant"
67493,9/30/2016 0:00:00,22741,"UNITED ENERGY",810,5/13/2010 0:00:00,750,"National Credit Union Foundation",,"Not Collected"
67501,9/30/2016 0:00:00,22737,"S A F E",3511,9/16/2013 0:00:00,350,"National Credit Union Foundation",,"Program Grant"
67501,9/30/2016 0:00:00,22737,"S A F E",3512,8/27/2013 0:00:00,1090,"National Credit Union Foundation",,"Program Grant"
67501,9/30/2016 0:00:00,22737,"S A F E",4813,10/9/2015 0:00:00,1500,"Association of Credit Union Leagues",,"Program Grant"
67501,9/30/2016 0:00:00,22737,"S A F E",4955,12/1/2015 0:00:00,1000,"Association of Credit Union Leagues",,"Program Grant"
67505,9/30/2016 0:00:00,21762,"1ST CHOICE",4341,9/30/2014 0:00:00,13000,"National Federation of Community Development CUs",,"Program Grant"
67510,9/30/2016 0:00:00,22736,"BRAZOS COMMUNITY",3853,4/1/2014 0:00:00,1250,"Other","Cornerstone Credit Union League","Program Grant"
67537,9/30/2016 0:00:00,22810,"LCRA",812,7/10/2009 0:00:00,2000,"Other","Texas Credit Union Foundation","Not Collected"
67542,9/30/2016 0:00:00,22661,"FIRST PRIORITY",5479,10/10/2016 0:00:00,1250,"Other","Cornerstone CU Foundation","Program Grant"
67542,9/30/2016 0:00:00,22661,"FIRST PRIORITY",5480,7/27/2016 0:00:00,15000,"Other","NCUA OSCUI","Program Grant"
67545,9/30/2016 0:00:00,22989,"MATAGORDA COUNTY",3876,6/19/2014 0:00:00,1500,"Other","Cornerstone CU FOUNDATION","Program Grant"
67549,9/30/2016 0:00:00,22757,"MIDWESTERN STATE UNIVERSITY",4870,11/19/2015 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
67559,9/30/2016 0:00:00,24223,"EVERETT",4367,3/2/2015 0:00:00,9998,"Other","OSCUI from NCUA","Program Grant"
67571,9/30/2016 0:00:00,22666,"WARD COUNTY",4461,7/1/2015 0:00:00,1000,"Other","Cornerstone Credit Union Foundation","Program Grant"
67571,9/30/2016 0:00:00,22666,"WARD COUNTY",4462,4/2/2015 0:00:00,3000,"Other","NCUA Office of Small Credit Union Initiatives","Program Grant"
67571,9/30/2016 0:00:00,22666,"WARD COUNTY",4922,7/31/2015 0:00:00,3000,"Other","NCUA Office of Small Credit Union Initiatives","Program Grant"
67571,9/30/2016 0:00:00,22666,"WARD COUNTY",5243,7/25/2016 0:00:00,10000,"Other","NCUA Office of Small Credit Union Initiatives","Program Grant"
67578,9/30/2016 0:00:00,22991,"NCE",821,5/20/2011 0:00:00,2082,"Association of Credit Union Leagues",,"Not Collected"
67578,9/30/2016 0:00:00,22991,"NCE",4734,7/24/2015 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
67578,9/30/2016 0:00:00,22991,"NCE",5207,5/19/2016 0:00:00,2500,"Association of Credit Union Leagues",,"Program Grant"
67582,9/30/2016 0:00:00,22769,"POLLOCK EMPLOYEES",4232,5/19/2014 0:00:00,450,"Other","NCUA","Program Grant"
67592,9/30/2016 0:00:00,22711,"WEST TEXAS EDUCATORS",1596,6/22/2012 0:00:00,118922,"Other","Texas Credit Union Foundation","Not Collected"
67592,9/30/2016 0:00:00,22711,"WEST TEXAS EDUCATORS",1597,4/13/2012 0:00:00,5000,"Other","Texas Credit Union Foundation","Not Collected"
67624,9/30/2016 0:00:00,22766,"OAK FARMS EMPLOYEES",4415,4/15/2015 0:00:00,750,"Other","Cornerstone Credit Union League","Program Grant"
67624,9/30/2016 0:00:00,22766,"OAK FARMS EMPLOYEES",5156,5/4/2016 0:00:00,1500,"Other","Cornerstone Credit Union League","Program Grant"
67644,9/30/2016 0:00:00,22953,"FIRST CENTRAL",5221,6/13/2016 0:00:00,7500,"Other","NCUA-OFFICE OF SMALL CREDIT UNION INITIATIVES","Program Grant"
67709,9/30/2016 0:00:00,24305,"QUINCY",3585,12/11/2013 0:00:00,56552,"Other","Commonwealth of Massachusetts","Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",806,4/30/2009 0:00:00,1399,"National Credit Union Foundation",,"Not Collected"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",1184,5/21/2012 0:00:00,1495,"Other","Mo CU Charitable Foundation","Not Collected"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4561,3/10/2014 0:00:00,4000,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4562,6/14/2011 0:00:00,499,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4563,4/13/2010 0:00:00,489,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4564,7/17/2009 0:00:00,5000,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4565,4/24/2008 0:00:00,1399,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4566,7/31/2007 0:00:00,1672,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4567,7/6/2007 0:00:00,15000,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4568,12/8/2006 0:00:00,3187,"NCUA Technical Assistance Program",,"Program Grant"
67716,9/30/2016 0:00:00,21871,"SOUTHEAST MISSOURI COMMUNITY",4569,10/20/2004 0:00:00,3745,"NCUA Technical Assistance Program",,"Program Grant"
67720,9/30/2016 0:00:00,24040,"US COMMUNITY",3533,7/12/2013 0:00:00,24000,"National Federation of Community Development CUs",,"Program Grant"
67720,9/30/2016 0:00:00,24040,"US COMMUNITY",3805,3/10/2014 0:00:00,2500,"Other","Office of Small Credit Union Initiatives","Program Grant"
67720,9/30/2016 0:00:00,24040,"US COMMUNITY",5340,9/27/2016 0:00:00,2000000,"Community Development Financial Institutions Fund",,"Subsidy for Risk or ALL"
67746,9/30/2016 0:00:00,24254,"PREMIER SOURCE",4954,6/3/2015 0:00:00,34160,"Other","Commonwealth Corporation","Program Grant"
67764,9/30/2016 0:00:00,21878,"UBC",3467,9/25/2013 0:00:00,200000,"Community Development Financial Institutions Fund",,"Program Grant"
67764,9/30/2016 0:00:00,21878,"UBC",4711,9/21/2015 0:00:00,112865,"Community Development Financial Institutions Fund",,"Program Grant"
67801,9/30/2016 0:00:00,23102,"STATIONERY",4165,8/1/2014 0:00:00,3000,"Other","OSCUI","Program Grant"
67837,9/30/2016 0:00:00,24186,"BOSTON FIREFIGHTERS",4715,7/29/2015 0:00:00,7500,"Other","Office of Small Credit Union Initiatives","Program Grant"
67970,9/30/2016 0:00:00,23858,"BOWATER EMPLOYEES",4706,7/31/2015 0:00:00,4950,"Other","NCUA OSCUI","Program Grant"
67970,9/30/2016 0:00:00,23858,"BOWATER EMPLOYEES",5350,7/25/2016 0:00:00,4900,"Other","NCUA OSCUI","Program Grant"
67995,9/30/2016 0:00:00,22431,"KANSAS TEACHERS COMMUNITY",3145,12/28/2012 0:00:00,12658,"Other","NCUA Small Credit Union Initiatives","Not Collected"
68003,9/30/2016 0:00:00,5727,"DELTA",1847,8/16/2012 0:00:00,20928,"NCUA Technical Assistance Program",,"Not Collected"
68016,9/30/2016 0:00:00,22483,"COAST 2 COAST FINANCIAL",4007,8/1/2014 0:00:00,6500,"Other","NCUA - OSCUI","Program Grant"
68016,9/30/2016 0:00:00,22483,"COAST 2 COAST FINANCIAL",4008,8/1/2014 0:00:00,4000,"Other","NCUA - OSCUI","Program Grant"
68042,9/30/2016 0:00:00,22583,"POWERNET",4175,8/1/2014 0:00:00,7500,"Other","OSCUI","Program Grant"
68042,9/30/2016 0:00:00,22583,"POWERNET",4631,7/31/2015 0:00:00,7500,"Other","OSCUI","Program Grant"
68048,9/30/2016 0:00:00,24213,"CRESCENT",3542,3/1/2012 0:00:00,67076,"Other","MA Workforce Training Fund","Program Grant"
68048,9/30/2016 0:00:00,24213,"CRESCENT",5085,2/29/2016 0:00:00,7500,"Other","NCUA-OSCUI","Program Grant"
68071,9/30/2016 0:00:00,24013,"ST. THOMAS",4818,7/31/2015 0:00:00,10000,"Other","OSCUI","Program Grant"
68104,9/30/2016 0:00:00,23937,"KINGSPORT PRESS CU",4099,8/1/2014 0:00:00,7500,"Other","OSCUI","Program Grant"
68173,9/30/2016 0:00:00,23901,"HEALTHCARE SERVICES",4356,4/2/2015 0:00:00,3500,"NCUA Technical Assistance Program",,"Program Grant"
68190,9/30/2016 0:00:00,26240,"MONTANA EDUCATORS'",744,7/22/2009 0:00:00,3021,"NCUA Technical Assistance Program",,"Not Collected"
68195,9/30/2016 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",582,12/5/2005 0:00:00,27645,"Community Development Financial Institutions Fund",,"Not Collected"
68195,9/30/2016 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",583,6/5/2008 0:00:00,3000,"NCUA Technical Assistance Program",,"Not Collected"
68195,9/30/2016 0:00:00,26257,"RENAISSANCE COMMUNITY DEVELOPMENT C",584,11/30/2008 0:00:00,5000,"National Federation of Community Development CUs",,"Not Collected"
