,artist,song,rating,location
4013,The Cure,Friday I'm In Love (Acoustic Version),80,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/14%20Friday%20I'm%20In%20Love%20(Acoustic%20Version).m4a
4012,The Cure,High (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/13%20High%20(Acoustic%20Version).m4a
4005,The Cure,In Between Days (Acoustic Version),80,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/06%20In%20Between%20Days%20(Acoustic%20Version).m4a
4008,The Cure,Just Like Heaven (Acoustic Version),80,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/09%20Just%20Like%20Heaven%20(Acoustic%20Version).m4a
4017,The Cure,Just Say Yes (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/18%20Just%20Say%20Yes%20(Acoustic%20Version).m4a
4002,The Cure,Let's Go To Bed (Acoustic Version),80,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/03%20Let's%20Go%20To%20Bed%20(Acoustic%20Version).m4a
4010,The Cure,Lovesong (Acoustic Version),80,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/11%20Lovesong%20(Acoustic%20Version).m4a
4009,The Cure,Lullaby (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/10%20Lullaby%20(Acoustic%20Version).m4a
4014,The Cure,Mint Car (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/15%20Mint%20Car%20(Acoustic%20Version).m4a
4011,The Cure,Never Enough (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/12%20Never%20Enough%20(Acoustic%20Version).m4a
4004,The Cure,The Lovecats (Acoustic Version),80,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/05%20The%20Lovecats%20(Acoustic%20Version).m4a
4003,The Cure,The Walk (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/04%20The%20Walk%20(Acoustic%20Version).m4a
4007,The Cure,Why Can't I Be You? (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/08%20Why%20Can't%20I%20Be%20You_%20(Acoustic%20Version).m4a
4015,The Cure,Wrong Number (Acoustic Version),60,file://localhost/Users/adventure/Music/The%20Cure/Acoustic%20Hits/16%20Wrong%20Number%20(Acoustic%20Version).m4a
852,The Doobie Brothers,It Keeps You Runnin',60,file://localhost/Users/adventure/Music/Music/Compilations/Forrest%20Gump/2-12%20It%20Keeps%20You%20Runnin'.m4a
1416,The Doobie Brothers,Long Train Runnin',60,file://localhost/Users/adventure/Music/Compilations/The%20Power%20Of%20Rock/02%20Long%20Train%20Runnin'.m4a
846,The Doors,Break On Through (To The Other Side),80,file://localhost/Users/adventure/Music/Music/Compilations/Forrest%20Gump/1-15%20Break%20On%20Through%20(To%20The%20Other%20Side).m4a
4019,The Drifters,"(If You Cry) True Love, True Love",60,"file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/02%20(If%20You%20Cry)%20True%20Love,%20True%20Love.m4a"
4020,The Drifters,Dance With Me,60,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/03%20Dance%20With%20Me.m4a
4023,The Drifters,I Count The Tears,60,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/06%20I%20Count%20The%20Tears.m4a
4028,The Drifters,I've Got Sand In My Shoes,80,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/11%20I've%20Got%20Sand%20In%20My%20Shoes.m4a
4026,The Drifters,On Broadway,80,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/09%20On%20Broadway.m4a
4029,The Drifters,Saturday Night At The Movies,60,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/12%20Saturday%20Night%20At%20The%20Movies.m4a
4022,The Drifters,Save The Last Dance For Me,80,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/05%20Save%20The%20Last%20Dance%20For%20Me.m4a
4024,The Drifters,Some Kind Of Wonderful,80,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/07%20Some%20Kind%20Of%20Wonderful.m4a
4018,The Drifters,There Goes My Baby,60,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/01%20There%20Goes%20My%20Baby.m4a
4021,The Drifters,This Magic Moment,60,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/04%20This%20Magic%20Moment.m4a
4027,The Drifters,Under The Boardwalk,80,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/10%20Under%20The%20Boardwalk.m4a
4025,The Drifters,Up On The Roof,60,file://localhost/Users/adventure/Music/The%20Drifters/Golden%20Hits/08%20Up%20On%20The%20Roof.m4a
936,The Drifters (Home Alone),White Christmas - The Drifters (Home Alone),80,file://localhost/Users/adventure/Music/Compilations/Hollywood's%20Soundtrack%20For%20The%20Season/01%20White%20Christmas%20-%20The%20Drifters%20(Home%20Alone).m4a
1103,The Exciters,Tell Him,60,file://localhost/Users/adventure/Music/Compilations/My%20Best%20Friend's%20Wedding/04%20Tell%20Him.m4a
792,The Five Satins,In The Still Of The Night,80,file://localhost/Users/adventure/Music/Compilations/Dirty%20Dancing/12%20In%20The%20Still%20Of%20The%20Night.m4a
4030,The Fixx,One Thing Leads to Another,80,file://localhost/Users/adventure/Music/Music/Various%20Artists/I%20Want%20My%2080's%20Box!%20(Box%20Set)/19%20One%20Thing%20Leads%20to%20Another.m4a
4031,The Fixx,Secret Separation,80,file://localhost/Users/adventure/Music/The%20Fixx/Unknown%20Album/Secret%20Separation.m4v
842,The Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",80,file://localhost/Users/adventure/Music/Music/Compilations/Forrest%20Gump/1-09%20Respect.m4a
950,The Gap Band,You Dropped a Bomb on Me,80,file://localhost/Users/adventure/Music/Compilations/I%20Want%20My%2080's%20Box!%20(Box%20Set)/1-06%20You%20Dropped%20a%20Bomb%20on%20Me.m4p
1422,The Guess Who,American Woman,80,file://localhost/Users/adventure/Music/Compilations/The%20Power%20Of%20Rock/09%20American%20Woman.m4a
1127,The Iguanas,Para Donde Vas,80,file://localhost/Users/adventure/Music/Compilations/Phenomenon/08%20Para%20Donde%20Vas.m4a
798,The Innocence Mission,Bright As Yellow,80,file://localhost/Users/adventure/Music/Compilations/Empire%20Records/06%20Bright%20As%20Yellow.m4a
1118,The Isley Brothers,Special Gift,60,file://localhost/Users/adventure/Music/Compilations/Now%20That's%20What%20I%20Call%20Christmas!%20(Disc%202)/2-13%20Special%20Gift.m4a
1278,The Jon Barry Orchestra,On Her Majesty's Secret,80,file://localhost/Users/adventure/Music/Compilations/The%20Best%20Of%20Bond...%20James%20Bond%20007/15%20On%20Her%20Majesty's%20Secret.m4a
1183,The Juliana Hatfield Three,Spin The Bottle,60,file://localhost/Users/adventure/Music/Compilations/Reality%20Bites/02%20Spin%20The%20Bottle.m4a
1182,The Knack,My Sharona,80,file://localhost/Users/adventure/Music/Compilations/Reality%20Bites/01%20My%20Sharona.m4a
1161,The Lively Ones,Surf Rider,60,file://localhost/Users/adventure/Music/Compilations/Pulp%20Fiction/15%20Surf%20Rider.m4a
844,The Mamas &#38; The Papas,California Dreamin',80,file://localhost/Users/adventure/Music/Music/Compilations/Forrest%20Gump/1-12%20California%20Dreamin'.m4a
796,The Martinis,Free,80,file://localhost/Users/adventure/Music/Compilations/Empire%20Records/04%20Free.m4a
800,The Meices,"Ready, Steady, Go",80,"file://localhost/Users/adventure/Music/Compilations/Empire%20Records/10%20Ready,%20Steady,%20Go.m4a"
4035,The Police,Can't Stand Losing You,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/02%20Can't%20Stand%20Losing%20You.m4a
4034,The Police,Can't Stand Losing You - hits,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/02%20Can't%20Stand%20Losing%20You%20-%20hits.m4a
4044,The Police,"De Do Do Do, De Da Da Da",80,"file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/08%20De%20Do%20Do%20Do,%20De%20Da%20Da%20Da.m4a"
1497,The Police,De Doo Doo De Da Da Da,80,file://localhost/Users/adventure/Music/Compilations/Very%20Best%20Of%20Sting%20&#38;%20The%20Police/10%20De%20Doo%20Doo%20De%20Da%20Da%20Da.m4a
4043,The Police,Don't Stand So Close To Me,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/07%20Don't%20Stand%20So%20Close%20To%20Me.m4a
4042,The Police,Don't Stand So Close To Me - hits,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/07%20Don't%20Stand%20So%20Close%20To%20Me%20-%20hits.m4a
4052,The Police,Every Breath You Take,80,file://localhost/Users/adventure/Music/The%20Police/Very%20Best%20Of%20Sting%20&#38;%20The%20Police/04%20Every%20Breath%20You%20Take.m4a
4048,The Police,Every Breath You Take - hits,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/13%20Every%20Breath%20You%20Take%20-%20hits.m4a
4053,The Police,Every Little Thing She Does Is Magic,80,file://localhost/Users/adventure/Music/The%20Police/Very%20Best%20Of%20Sting%20&#38;%20The%20Police/09%20Every%20Little%20Thing%20She%20Does%20Is%20Magic.m4a
4045,The Police,Invisible Sun,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/10%20Invisible%20Sun.m4a
4049,The Police,King Of Pain,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/14%20King%20Of%20Pain.m4a
1496,The Police,Message In A Bottle,80,file://localhost/Users/adventure/Music/Compilations/Very%20Best%20Of%20Sting%20&#38;%20The%20Police/01%20Message%20In%20A%20Bottle.m4a
4038,The Police,Message In A Bottle - hits,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/04%20Message%20In%20A%20Bottle%20-%20hits.m4a
4033,The Police,Roxanne,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/01%20Roxanne.m4a
4032,The Police,Roxanne - hits,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/01%20Roxanne%20-%20hits.m4a
4037,The Police,So Lonely,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/03%20So%20Lonely.m4a
4036,The Police,So Lonely - hits,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/03%20So%20Lonely%20-%20hits.m4a
4046,The Police,Spirits In The Material World,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/11%20Spirits%20In%20The%20Material%20World.m4a
4047,The Police,Synchronicity II,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/12%20Synchronicity%20II.m4a
4051,The Police,Tea In The Sahara,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/16%20Tea%20In%20The%20Sahara.m4a
4041,The Police,The Bed Is Too Big Without You,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/06%20The%20Bed%20Is%20Too%20Big%20Without%20You.m4a
4040,The Police,Walking On The Moon,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/05%20Walking%20On%20The%20Moon.m4a
4039,The Police,Walking On The Moon - hits,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/05%20Walking%20On%20The%20Moon%20-%20hits.m4a
4050,The Police,Wrapped Around Your Finger,80,file://localhost/Users/adventure/Music/The%20Police/Greatest%20Hits/15%20Wrapped%20Around%20Your%20Finger.m4a
1186,The Posies,"Going, Going, Gone",60,"file://localhost/Users/adventure/Music/Compilations/Reality%20Bites/05%20Going,%20Going,%20Gone.m4a"
863,The Pretenders,Angel Of the Morning,80,file://localhost/Users/adventure/Music/Compilations/Friends/09%20Angel%20Of%20the%20Morning.m4a
630,The Pretenders,Everyday Is Like Sunday,80,file://localhost/Users/adventure/Music/Compilations/Boys%20On%20The%20Side/06%20Everyday%20Is%20Like%20Sunday.m4a
1449,The Psychedelic Furs,Love My Way,80,file://localhost/Users/adventure/Music/Compilations/The%20Wedding%20Singer/05%20Love%20My%20Way.m4a
868,The Rembrandts,I'll Be There For You,80,file://localhost/Users/adventure/Music/Compilations/Friends_%20Music%20From%20The%20T.V.%20Series/01%20I'll%20Be%20There%20For%20You.m4a
867,The Rembrandts,I'll Be There For You (Long Version),80,file://localhost/Users/adventure/Music/Compilations/Friends/13%20I'll%20Be%20There%20For%20You%20(Long%20Version).m4a
872,The Rembrandts,I'll Be There For You (Long Version) (Interrupted At The Beginning By Show Dialogue),60,file://localhost/Users/adventure/Music/Compilations/Friends_%20Music%20From%20The%20T.V.%20Series/13%20I'll%20Be%20There%20For%20You%20(Long%20Version)%20(Interrupted%20At%20The%20Beginning%20By%20Show%20Dialogue).m4a
855,The Rembrandts,I'll Be There For You (TV Version),80,file://localhost/Users/adventure/Music/Compilations/Friends/01%20I'll%20Be%20There%20For%20You%20(TV%20Version).m4a
782,The Ronettes,Be My Baby,80,file://localhost/Users/adventure/Music/Compilations/Dirty%20Dancing/02%20Be%20My%20Baby.m4a
1053,The Roots Feat. D'Angelo,The 'Notic,60,file://localhost/Users/adventure/Music/Compilations/Men%20In%20Black/06%20The%20'Notic.m4a
1448,The Smiths,How Soon Is Now?,80,file://localhost/Users/adventure/Music/Compilations/The%20Wedding%20Singer/04%20How%20Soon%20Is%20Now_.m4a
1094,The Spencer Davis Group,Keep On Running,60,file://localhost/Users/adventure/Music/Compilations/Mr.%20Holland's%20Opus/04%20Keep%20On%20Running.m4a
1159,The Statler Brothers,Flowers On The Wall,60,file://localhost/Users/adventure/Music/Compilations/Pulp%20Fiction/13%20Flowers%20On%20The%20Wall.m4a
1551,The Temptations,Night And Day,60,file://localhost/Users/adventure/Music/Compilations/What%20Women%20Want/12%20Night%20And%20Day.m4a
4055,The Teriyaki Boys,Tokyo Drift,60,file://localhost/Users/adventure/Music/The%20Teriyaki%20Boys/Unknown%20Album/07%20Tokyo%20Drift.m4a
1450,The Thompson Twins,Hold Me Now,80,file://localhost/Users/adventure/Music/Compilations/The%20Wedding%20Singer/06%20Hold%20Me%20Now.m4a
724,The Thorns,Silent Night,80,file://localhost/Users/adventure/Music/Compilations/Christmas/06%20Silent%20Night.m4a
1152,The Tornados,Bustin' Surfboards,60,file://localhost/Users/adventure/Music/Compilations/Pulp%20Fiction/05%20Bustin'%20Surfboards.m4a
1093,The Toys,A Lover's Concerto,60,file://localhost/Users/adventure/Music/Compilations/Mr.%20Holland's%20Opus/03%20A%20Lover's%20Concerto.m4a
4056,The Tubes,She's a Beauty,80,file://localhost/Users/adventure/Music/The%20Tubes/The%20Best%20of%20The%20Tubes/07%20She's%20a%20Beauty.m4a
990,The Ventures,Hawaii Five-O,80,file://localhost/Users/adventure/Music/Compilations/Madagascar/03%20Hawaii%20Five-O.m4p
978,Thenardier,Dog Eats Dog,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/2-09%20Dog%20Eats%20Dog.m4a
972,"Thenardier, Robbers, Eponine",Plumet Attack,60,file://localhost/Users/adventure/Music/Compilations/Les%20Mise%CC%81rables/2-02%20Plumet%20Attack.m4a
4058,They Might Be Giants,Birdhouse In Your Soul,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/02%20Birdhouse%20In%20Your%20Soul.m4a
4061,They Might Be Giants,Dead,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/05%20Dead.m4a
4067,They Might Be Giants,Hearing Aid,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/11%20Hearing%20Aid.m4a
4071,They Might Be Giants,Hot Cha,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/15%20Hot%20Cha.m4a
4060,They Might Be Giants,Istanbul (Not Constantinople),80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/04%20Istanbul%20(Not%20Constantinople).m4a
4069,They Might Be Giants,Letterbox,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/13%20Letterbox.m4a
4059,They Might Be Giants,Lucky Ball And Chain,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/03%20Lucky%20Ball%20And%20Chain.m4a
4068,They Might Be Giants,Minimum Wage,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/12%20Minimum%20Wage.m4a
4063,They Might Be Giants,Particle Man,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/07%20Particle%20Man.m4a
4075,They Might Be Giants,Road Movie To Berlin,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/19%20Road%20Movie%20To%20Berlin.m4a
4073,They Might Be Giants,Sapphire Bullets Of Love,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/17%20Sapphire%20Bullets%20Of%20Love.m4a
4066,They Might Be Giants,Someone Keeps Moving My Chair,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/10%20Someone%20Keeps%20Moving%20My%20Chair.m4a
4057,They Might Be Giants,Theme From Flood,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/01%20Theme%20From%20Flood.m4a
4074,They Might Be Giants,They Might Be Giants,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/18%20They%20Might%20Be%20Giants.m4a
4064,They Might Be Giants,Twisting,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/08%20Twisting.m4a
4065,They Might Be Giants,We Want A Rock,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/09%20We%20Want%20A%20Rock.m4a
4070,They Might Be Giants,Whistling In The Dark,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/14%20Whistling%20In%20The%20Dark.m4a
4072,They Might Be Giants,Women And Men,80,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/16%20Women%20And%20Men.m4a
4062,They Might Be Giants,Your Racist Friend,60,file://localhost/Users/adventure/Music/They%20Might%20Be%20Giants/Flood/06%20Your%20Racist%20Friend.m4a
1130,Thomas Newman,The Orchard,80,file://localhost/Users/adventure/Music/Compilations/Phenomenon/11%20The%20Orchard.m4a
850,Three Dog Night,Joy To The World,80,file://localhost/Users/adventure/Music/Music/Compilations/Forrest%20Gump/2-07%20Joy%20To%20The%20World.m4a
1536,Tim Timmermans/Skipper Wise,In A Ten Bamboo Studio (Lordy's Mountain),60,file://localhost/Users/adventure/Music/Compilations/Wave%20Aid%20II/2-08%20In%20A%20Ten%20Bamboo%20Studio%20(Lordy's%20Mountain).m4a
4076,Timbaland,Promiscuous,60,file://localhost/Users/adventure/Music/Timbaland/Fun%20mix/2-03%20Promiscuous.m4a
4083,Tina Turner,All Kinds Of People,80,file://localhost/Users/adventure/Music/Tina%20Turner/Wildest%20Dreams/10%20All%20Kinds%20Of%20People.m4a
4084,Tina Turner,Dancing In My Dreams,60,file://localhost/Users/adventure/Music/Tina%20Turner/Wildest%20Dreams/12%20Dancing%20In%20My%20Dreams.m4a
4078,Tina Turner,Goldeneye,80,file://localhost/Users/adventure/Music/Tina%20Turner/The%20Best%20Of%20Bond...%20James%20Bond%20007/18%20Goldeneye.m4a
4082,Tina Turner,It Takes Two,60,file://localhost/Users/adventure/Music/Tina%20Turner/Tina%20Turner_%20The%20Collected%20Recordings/2-15%20It%20Takes%20Two.m4p
4081,Tina Turner,"River Deep, Mountain High",60,"file://localhost/Users/adventure/Music/Tina%20Turner/Tina%20Turner_%20The%20Collected%20Recordings/1-07%20River%20Deep,%20Mountain%20High.m4p"
4077,Tina Turner,Simply the Best,80,file://localhost/Users/adventure/Music/Tina%20Turner/A%20Tribute%20To%20Ayrton%20Senna/32%20Simply%20the%20Best.m4a
4080,Tina Turner,We Don't Need Another Hero (Thunderdome),80,file://localhost/Users/adventure/Music/Tina%20Turner/Tina%20Turner_%20The%20Collected%20Recordings/06%20We%20Don't%20Need%20Another%20Hero%20(Thunderdome).m4a
